id,zip,lat,lng,population,timezone,city,state,type
11822,36008,32.152016,-86.13554,0,America/Chicago,Pike Road,,
11823,36009,32.152016,-86.13554,2168,America/Chicago,Pike Road,AL,town
11824,36010,32.152016,-86.13554,5137,America/Chicago,Pike Road,AL,city
11825,36013,32.152016,-86.13554,180,America/Chicago,Pike Road,AL,town
11826,36016,32.152016,-86.13554,4357,America/Chicago,Pike Road,AL,town
11827,36017,32.152016,-86.13554,3152,America/Chicago,Pike Road,AL,city
11828,36020,32.152016,-86.13554,1090,America/Chicago,Pike Road,AL,town
11829,36022,32.152016,-86.13554,16288,America/Chicago,Pike Road,AL,CDP
11830,36024,32.152016,-86.13554,6198,America/Chicago,Pike Road,AL,town
11831,36025,32.152016,-86.13554,7083,America/Chicago,Pike Road,AL,town
11832,36026,32.152016,-86.13554,1290,America/Chicago,Pike Road,AL,CDP
11833,36027,32.152016,-86.13554,14981,America/Chicago,Pike Road,AL,city
11834,36028,32.152016,-86.13554,1531,America/Chicago,Pike Road,AL,town
11835,36029,32.152016,-86.13554,931,America/Chicago,Pike Road,AL,CDP
11836,36030,32.152016,-86.13554,185,America/Chicago,Pike Road,,
11837,36031,32.152016,-86.13554,96,America/Chicago,Pike Road,,
11838,36032,32.152016,-86.13554,2358,America/Chicago,Pike Road,AL,town
11839,36033,32.152016,-86.13554,3685,America/Chicago,Pike Road,AL,town
11840,36034,32.152016,-86.13554,593,America/Chicago,Pike Road,AL,town
11841,36035,32.152016,-86.13554,1851,America/Chicago,Pike Road,AL,town
11842,36036,32.152016,-86.13554,1840,America/Chicago,Pike Road,,
11843,36037,32.152016,-86.13554,12974,America/Chicago,Pike Road,AL,city
11844,36038,32.152016,-86.13554,109,America/Chicago,Pike Road,AL,town
11845,36039,32.152016,-86.13554,168,America/Chicago,Pike Road,,
11846,36040,32.152016,-86.13554,3539,America/Chicago,Pike Road,AL,town
11847,36041,32.152016,-86.13554,1559,America/Chicago,Pike Road,,
11848,36042,32.152016,-86.13554,1346,America/Chicago,Pike Road,,
11849,36043,32.152016,-86.13554,3230,America/Chicago,Pike Road,AL,city
11850,36046,32.152016,-86.13554,1427,America/Chicago,Pike Road,,
11851,36047,32.152016,-86.13554,1248,America/Chicago,Pike Road,,
11852,36048,32.152016,-86.13554,1248,America/Chicago,Pike Road,AL,town
11853,36049,32.152016,-86.13554,5314,America/Chicago,Pike Road,AL,city
11854,36051,32.152016,-86.13554,2899,America/Chicago,Pike Road,AL,CDP
11855,36052,32.152016,-86.13554,847,America/Chicago,Pike Road,AL,town
11856,36053,32.152016,-86.13554,2592,America/Chicago,Pike Road,AL,town
11857,36054,32.152016,-86.13554,14891,America/Chicago,Pike Road,AL,city
11858,36057,32.152016,-86.13554,144,America/Chicago,Pike Road,AL,city
11859,36064,32.152016,-86.13554,13849,America/Chicago,Pike Road,AL,town
11860,36066,32.152016,-86.13554,22319,America/Chicago,Pike Road,AL,city
11861,36067,32.152016,-86.13554,27353,America/Chicago,Pike Road,AL,city
11862,36069,32.152016,-86.13554,2049,America/Chicago,Pike Road,,
11863,36071,32.152016,-86.13554,619,America/Chicago,Pike Road,AL,town
11864,36075,32.152016,-86.13554,1895,America/Chicago,Pike Road,AL,town
11865,36078,32.152016,-86.13554,13460,America/Chicago,Pike Road,AL,city
11866,36079,32.152016,-86.13554,9282,America/Chicago,Pike Road,AL,city
11867,36080,32.152016,-86.13554,2676,America/Chicago,Pike Road,,
11868,36081,32.152016,-86.13554,15720,America/Chicago,Pike Road,AL,city
11869,36082,32.152016,-86.13554,774,America/Chicago,Pike Road,AL,city
11870,36083,32.152016,-86.13554,9355,America/Chicago,Pike Road,AL,town
11871,36088,32.152016,-86.13554,3493,America/Chicago,Pike Road,AL,city
11872,36089,32.152016,-86.13554,7401,America/Chicago,Pike Road,AL,city
11873,36091,32.152016,-86.13554,3707,America/Chicago,Pike Road,AL,city
11874,36092,32.152016,-86.13554,21170,America/Chicago,Pike Road,AL,city
11875,36093,32.152016,-86.13554,11699,America/Chicago,Pike Road,AL,CDP
11876,36101,32.365257,-86.27886,50,America/Chicago,Montgomery,AL,city
11877,36104,32.365257,-86.27886,10637,America/Chicago,Montgomery,AL,city
11878,36105,32.365257,-86.27886,9359,America/Chicago,Montgomery,AL,city
11879,36106,32.365257,-86.27886,14612,America/Chicago,Montgomery,AL,city
11880,36107,32.365257,-86.27886,8063,America/Chicago,Montgomery,AL,city
11881,36108,32.365257,-86.27886,15549,America/Chicago,Montgomery,AL,city
11882,36109,32.365257,-86.27886,24093,America/Chicago,Montgomery,AL,city
11883,36110,32.365257,-86.27886,11692,America/Chicago,Montgomery,AL,city
11884,36111,32.365257,-86.27886,12196,America/Chicago,Montgomery,AL,city
11885,36112,32.365257,-86.27886,611,America/Chicago,Montgomery,AL,city
11886,36113,32.365257,-86.27886,970,America/Chicago,Montgomery,AL,city
11887,36114,32.365257,-86.27886,0,America/Chicago,Montgomery,AL,city
11888,36115,32.365257,-86.27886,1112,America/Chicago,Montgomery,AL,city
11889,36116,32.365257,-86.27886,44369,America/Chicago,Montgomery,AL,city
11890,36117,32.365257,-86.27886,52608,America/Chicago,Montgomery,AL,city
11891,36130,32.365257,-86.27886,0,America/Chicago,Montgomery,AL,city
11892,36201,33.536827,-85.70253,17406,America/Chicago,Anniston,AL,city
11893,36203,33.536827,-85.70253,18797,America/Chicago,Anniston,AL,city
11894,36205,33.536827,-85.70253,1233,America/Chicago,Anniston,AL,city
11895,36206,33.536827,-85.70253,10723,America/Chicago,Anniston,AL,CDP
11896,36207,33.536827,-85.70253,19251,America/Chicago,Anniston,AL,CDP
11897,36250,33.536827,-85.70253,4132,America/Chicago,Anniston,AL,CDP
11898,36251,33.536827,-85.70253,5146,America/Chicago,Anniston,AL,town
11899,36255,33.536827,-85.70253,1043,America/Chicago,Anniston,AL,town
11900,36256,33.536827,-85.70253,1422,America/Chicago,Anniston,AL,town
11901,36258,33.536827,-85.70253,1734,America/Chicago,Anniston,AL,CDP
11902,36260,33.536827,-85.70253,4729,America/Chicago,Anniston,AL,city
11903,36262,33.536827,-85.70253,1908,America/Chicago,Anniston,AL,town
11904,36263,33.536827,-85.70253,502,America/Chicago,Anniston,AL,CDP
11905,36264,33.536827,-85.70253,8408,America/Chicago,Anniston,AL,city
11906,36265,33.536827,-85.70253,21891,America/Chicago,Anniston,AL,city
11907,36266,33.536827,-85.70253,6185,America/Chicago,Anniston,AL,city
11908,36267,33.536827,-85.70253,219,America/Chicago,Anniston,AL,CDP
11909,36268,33.536827,-85.70253,6022,America/Chicago,Anniston,AL,town
11910,36269,33.536827,-85.70253,1142,America/Chicago,Anniston,AL,town
11911,36271,33.536827,-85.70253,5991,America/Chicago,Anniston,AL,town
11912,36272,33.536827,-85.70253,12996,America/Chicago,Anniston,AL,CDP
11913,36273,33.536827,-85.70253,3430,America/Chicago,Anniston,AL,town
11914,36274,33.536827,-85.70253,9827,America/Chicago,Anniston,AL,city
11915,36276,33.536827,-85.70253,2371,America/Chicago,Anniston,AL,CDP
11916,36277,33.536827,-85.70253,5153,America/Chicago,Anniston,AL,city
11917,36278,33.536827,-85.70253,4266,America/Chicago,Anniston,AL,town
11918,36279,33.536827,-85.70253,3290,America/Chicago,Anniston,AL,CDP
11919,36280,33.536827,-85.70253,4439,America/Chicago,Anniston,AL,CDP
11920,36301,31.277252,-85.527336,38627,America/Chicago,Dothan,AL,city
11921,36303,31.277252,-85.527336,30388,America/Chicago,Dothan,AL,city
11922,36305,31.277252,-85.527336,17592,America/Chicago,Dothan,AL,city
11923,36310,31.277252,-85.527336,6224,America/Chicago,Dothan,AL,city
11924,36311,31.277252,-85.527336,2688,America/Chicago,Dothan,AL,town
11925,36312,31.277252,-85.527336,6147,America/Chicago,Dothan,AL,town
11926,36313,31.277252,-85.527336,101,America/Chicago,Dothan,,
11927,36314,31.277252,-85.527336,613,America/Chicago,Dothan,AL,town
11928,36316,31.277252,-85.527336,2199,America/Chicago,Dothan,,
11929,36317,31.277252,-85.527336,710,America/Chicago,Dothan,,
11930,36318,31.277252,-85.527336,1193,America/Chicago,Dothan,AL,town
11931,36319,31.277252,-85.527336,2406,America/Chicago,Dothan,AL,town
11932,36320,31.277252,-85.527336,3137,America/Chicago,Dothan,AL,town
11933,36321,31.277252,-85.527336,2159,America/Chicago,Dothan,AL,town
11934,36322,31.277252,-85.527336,7740,America/Chicago,Dothan,AL,city
11935,36323,31.277252,-85.527336,8033,America/Chicago,Dothan,AL,city
11936,36330,31.277252,-85.527336,38697,America/Chicago,Dothan,AL,city
11937,36340,31.277252,-85.527336,5340,America/Chicago,Dothan,AL,city
11938,36343,31.277252,-85.527336,1469,America/Chicago,Dothan,AL,town
11939,36344,31.277252,-85.527336,5345,America/Chicago,Dothan,AL,city
11940,36345,31.277252,-85.527336,8838,America/Chicago,Dothan,AL,city
11941,36346,31.277252,-85.527336,1415,America/Chicago,Dothan,,
11942,36350,31.277252,-85.527336,7675,America/Chicago,Dothan,AL,town
11943,36351,31.277252,-85.527336,3926,America/Chicago,Dothan,AL,town
11944,36352,31.277252,-85.527336,5762,America/Chicago,Dothan,AL,town
11945,36353,31.277252,-85.527336,1873,America/Chicago,Dothan,AL,town
11946,36360,31.277252,-85.527336,19461,America/Chicago,Dothan,AL,city
11947,36362,31.277252,-85.527336,5221,America/Chicago,Dothan,AL,CDP
11948,36370,31.277252,-85.527336,1052,America/Chicago,Dothan,AL,town
11949,36371,31.277252,-85.527336,425,America/Chicago,Dothan,AL,town
11950,36373,31.277252,-85.527336,477,America/Chicago,Dothan,,
11951,36374,31.277252,-85.527336,741,America/Chicago,Dothan,AL,town
11952,36375,31.277252,-85.527336,8039,America/Chicago,Dothan,AL,city
11953,36376,31.277252,-85.527336,2112,America/Chicago,Dothan,AL,town
11954,36401,31.409512,-87.00634,7493,America/Chicago,Fulton,AL,city
11955,36420,31.409512,-87.00634,10358,America/Chicago,Fulton,AL,city
11956,36421,31.409512,-87.00634,9861,America/Chicago,Fulton,AL,town
11957,36425,31.409512,-87.00634,746,America/Chicago,Fulton,AL,town
11958,36426,31.409512,-87.00634,16049,America/Chicago,Fulton,AL,city
11959,36432,31.409512,-87.00634,1879,America/Chicago,Fulton,AL,town
11960,36435,31.409512,-87.00634,412,America/Chicago,Fulton,,
11961,36436,31.409512,-87.00634,783,America/Chicago,Fulton,AL,town
11962,36439,31.409512,-87.00634,141,America/Chicago,Fulton,AL,town
11963,36441,31.409512,-87.00634,3438,America/Chicago,Fulton,AL,town
11964,36442,31.409512,-87.00634,3615,America/Chicago,Fulton,AL,town
11965,36444,31.409512,-87.00634,591,America/Chicago,Fulton,,
11966,36445,31.409512,-87.00634,5111,America/Chicago,Fulton,AL,town
11967,36446,31.409512,-87.00634,457,America/Chicago,Fulton,AL,town
11968,36451,31.409512,-87.00634,4266,America/Chicago,Fulton,AL,town
11969,36453,31.409512,-87.00634,2593,America/Chicago,Fulton,AL,town
11970,36454,31.409512,-87.00634,4,America/Chicago,Fulton,,
11971,36455,31.409512,-87.00634,284,America/Chicago,Fulton,AL,town
11972,36456,31.409512,-87.00634,1856,America/Chicago,Fulton,AL,town
11973,36460,31.409512,-87.00634,9583,America/Chicago,Fulton,AL,city
11974,36467,31.409512,-87.00634,9847,America/Chicago,Fulton,AL,city
11975,36470,31.409512,-87.00634,0,America/Chicago,Fulton,,
11976,36471,31.409512,-87.00634,665,America/Chicago,Fulton,AL,CDP
11977,36473,31.409512,-87.00634,316,America/Chicago,Fulton,,
11978,36474,31.409512,-87.00634,2523,America/Chicago,Fulton,AL,town
11979,36475,31.409512,-87.00634,1830,America/Chicago,Fulton,AL,town
11980,36476,31.409512,-87.00634,43,America/Chicago,Fulton,AL,town
11981,36477,31.409512,-87.00634,4363,America/Chicago,Fulton,AL,city
11982,36480,31.409512,-87.00634,1375,America/Chicago,Fulton,AL,CDP
11983,36481,31.409512,-87.00634,187,America/Chicago,Fulton,AL,town
11984,36482,31.409512,-87.00634,1010,America/Chicago,Fulton,AL,CDP
11985,36483,31.409512,-87.00634,572,America/Chicago,Fulton,,
11986,36502,30.843203,-87.953735,16008,America/Chicago,Bayou La Batre,AL,city
11987,36503,30.843203,-87.953735,1121,America/Chicago,Bayou La Batre,AL,city
11988,36505,30.843203,-87.953735,911,America/Chicago,Bayou La Batre,AL,CDP
11989,36507,30.843203,-87.953735,20350,America/Chicago,Bayou La Batre,AL,city
11990,36509,30.843203,-87.953735,1462,America/Chicago,Bayou La Batre,AL,city
11991,36511,30.843203,-87.953735,923,America/Chicago,Bayou La Batre,AL,CDP
11992,36512,30.843203,-87.953735,0,America/Chicago,Bayou La Batre,AL,CDP
11993,36513,30.843203,-87.953735,490,America/Chicago,Bayou La Batre,AL,CDP
11994,36518,30.843203,-87.953735,2065,America/Chicago,Bayou La Batre,AL,town
11995,36521,30.843203,-87.953735,6060,America/Chicago,Bayou La Batre,AL,CDP
11996,36522,30.843203,-87.953735,6892,America/Chicago,Bayou La Batre,AL,city
11997,36523,30.843203,-87.953735,2650,America/Chicago,Bayou La Batre,AL,city
11998,36524,30.843203,-87.953735,1172,America/Chicago,Bayou La Batre,AL,town
11999,36525,30.843203,-87.953735,2209,America/Chicago,Bayou La Batre,AL,city
12000,36526,30.843203,-87.953735,34552,America/Chicago,Bayou La Batre,AL,city
12001,36527,30.843203,-87.953735,21160,America/Chicago,Bayou La Batre,AL,city
12002,36528,30.843203,-87.953735,1944,America/Chicago,Bayou La Batre,AL,town
12003,36529,30.843203,-87.953735,260,America/Chicago,Bayou La Batre,AL,CDP
12004,36530,30.843203,-87.953735,6824,America/Chicago,Bayou La Batre,AL,town
12005,36532,30.843203,-87.953735,37121,America/Chicago,Bayou La Batre,AL,city
12006,36535,30.843203,-87.953735,38401,America/Chicago,Bayou La Batre,AL,city
12007,36538,30.843203,-87.953735,330,America/Chicago,Bayou La Batre,,
12008,36539,30.843203,-87.953735,435,America/Chicago,Bayou La Batre,AL,CDP
12009,36540,30.843203,-87.953735,854,America/Chicago,Bayou La Batre,,
12010,36541,30.843203,-87.953735,16353,America/Chicago,Bayou La Batre,AL,CDP
12011,36542,30.843203,-87.953735,17335,America/Chicago,Bayou La Batre,AL,city
12012,36543,30.843203,-87.953735,8,America/Chicago,Bayou La Batre,,
12013,36544,30.843203,-87.953735,10800,America/Chicago,Bayou La Batre,AL,city
12014,36545,30.843203,-87.953735,8596,America/Chicago,Bayou La Batre,AL,city
12015,36547,30.843203,-87.953735,0,America/Chicago,Bayou La Batre,AL,city
12016,36548,30.843203,-87.953735,1169,America/Chicago,Bayou La Batre,AL,CDP
12017,36549,30.843203,-87.953735,6152,America/Chicago,Bayou La Batre,AL,CDP
12018,36550,30.843203,-87.953735,509,America/Chicago,Bayou La Batre,,
12019,36551,30.843203,-87.953735,12915,America/Chicago,Bayou La Batre,AL,town
12020,36553,30.843203,-87.953735,3173,America/Chicago,Bayou La Batre,AL,CDP
12021,36555,30.843203,-87.953735,1234,America/Chicago,Bayou La Batre,AL,town
12022,36556,30.843203,-87.953735,0,America/Chicago,Bayou La Batre,AL,CDP
12023,36558,30.843203,-87.953735,4503,America/Chicago,Bayou La Batre,AL,town
12024,36559,30.843203,-87.953735,350,America/Chicago,Bayou La Batre,AL,city
12025,36560,30.843203,-87.953735,3000,America/Chicago,Bayou La Batre,AL,town
12026,36561,30.843203,-87.953735,9275,America/Chicago,Bayou La Batre,AL,city
12027,36562,30.843203,-87.953735,1390,America/Chicago,Bayou La Batre,AL,CDP
12028,36564,30.843203,-87.953735,0,America/Chicago,Bayou La Batre,AL,CDP
12029,36567,30.843203,-87.953735,15407,America/Chicago,Bayou La Batre,AL,city
12030,36568,30.843203,-87.953735,13,America/Chicago,Bayou La Batre,,
12031,36569,30.843203,-87.953735,595,America/Chicago,Bayou La Batre,AL,CDP
12032,36571,30.843203,-87.953735,17037,America/Chicago,Bayou La Batre,AL,city
12033,36572,30.843203,-87.953735,6816,America/Chicago,Bayou La Batre,AL,city
12034,36574,30.843203,-87.953735,1526,America/Chicago,Bayou La Batre,,
12035,36575,30.843203,-87.953735,22444,America/Chicago,Bayou La Batre,AL,city
12036,36576,30.843203,-87.953735,4964,America/Chicago,Bayou La Batre,AL,town
12037,36578,30.843203,-87.953735,1067,America/Chicago,Bayou La Batre,AL,CDP
12038,36579,30.843203,-87.953735,1448,America/Chicago,Bayou La Batre,AL,CDP
12039,36580,30.843203,-87.953735,7025,America/Chicago,Bayou La Batre,AL,town
12040,36581,30.843203,-87.953735,241,America/Chicago,Bayou La Batre,,
12041,36582,30.843203,-87.953735,23805,America/Chicago,Bayou La Batre,AL,city
12042,36583,30.843203,-87.953735,631,America/Chicago,Bayou La Batre,AL,CDP
12043,36584,30.843203,-87.953735,554,America/Chicago,Bayou La Batre,AL,CDP
12044,36585,30.843203,-87.953735,1056,America/Chicago,Bayou La Batre,,
12045,36587,30.843203,-87.953735,12039,America/Chicago,Bayou La Batre,,
12046,36602,30.690939,-88.12937,897,America/Chicago,Mobile,AL,city
12047,36603,30.690939,-88.12937,7805,America/Chicago,Mobile,AL,city
12048,36604,30.690939,-88.12937,9050,America/Chicago,Mobile,AL,city
12049,36605,30.690939,-88.12937,25628,America/Chicago,Mobile,AL,city
12050,36606,30.690939,-88.12937,19189,America/Chicago,Mobile,AL,city
12051,36607,30.690939,-88.12937,5529,America/Chicago,Mobile,AL,city
12052,36608,30.690939,-88.12937,37599,America/Chicago,Mobile,AL,city
12053,36609,30.690939,-88.12937,24091,America/Chicago,Mobile,AL,city
12054,36610,30.690939,-88.12937,9692,America/Chicago,Mobile,AL,city
12055,36611,30.690939,-88.12937,6367,America/Chicago,Mobile,AL,city
12056,36612,30.690939,-88.12937,3558,America/Chicago,Mobile,AL,city
12057,36613,30.690939,-88.12937,12082,America/Chicago,Mobile,AL,city
12058,36615,30.690939,-88.12937,0,America/Chicago,Mobile,AL,city
12059,36617,30.690939,-88.12937,11952,America/Chicago,Mobile,AL,city
12060,36618,30.690939,-88.12937,17438,America/Chicago,Mobile,AL,city
12061,36619,30.690939,-88.12937,14550,America/Chicago,Mobile,AL,CDP
12062,36652,30.690939,-88.12937,62,America/Chicago,Mobile,AL,city
12063,36663,30.690939,-88.12937,152,America/Chicago,Mobile,AL,city
12064,36688,30.690939,-88.12937,2083,America/Chicago,Mobile,AL,city
12065,36693,30.690939,-88.12937,18257,America/Chicago,Mobile,AL,city
12066,36695,30.690939,-88.12937,52923,America/Chicago,Mobile,AL,city
12067,36701,32.299335,-87.4355,22358,America/Chicago,Valley Grande,AL,city
12068,36703,32.299335,-87.4355,9489,America/Chicago,Valley Grande,AL,city
12069,36720,32.299335,-87.4355,740,America/Chicago,Valley Grande,,
12070,36722,32.299335,-87.4355,86,America/Chicago,Valley Grande,,
12071,36723,32.299335,-87.4355,427,America/Chicago,Valley Grande,AL,CDP
12072,36726,32.299335,-87.4355,4561,America/Chicago,Valley Grande,AL,city
12073,36727,32.299335,-87.4355,156,America/Chicago,Valley Grande,,
12074,36728,32.299335,-87.4355,1015,America/Chicago,Valley Grande,AL,CDP
12075,36732,32.299335,-87.4355,8339,America/Chicago,Valley Grande,AL,city
12076,36736,32.299335,-87.4355,1372,America/Chicago,Valley Grande,,
12077,36738,32.299335,-87.4355,933,America/Chicago,Valley Grande,AL,town
12078,36740,32.299335,-87.4355,1114,America/Chicago,Valley Grande,AL,town
12079,36741,32.299335,-87.4355,0,America/Chicago,Valley Grande,,
12080,36742,32.299335,-87.4355,2841,America/Chicago,Valley Grande,AL,city
12081,36744,32.299335,-87.4355,5662,America/Chicago,Valley Grande,AL,city
12082,36748,32.299335,-87.4355,2358,America/Chicago,Valley Grande,AL,city
12083,36749,32.299335,-87.4355,770,America/Chicago,Valley Grande,,
12084,36750,32.299335,-87.4355,3009,America/Chicago,Valley Grande,AL,town
12085,36751,32.299335,-87.4355,786,America/Chicago,Valley Grande,,
12086,36752,32.299335,-87.4355,1296,America/Chicago,Valley Grande,AL,town
12087,36753,32.299335,-87.4355,0,America/Chicago,Valley Grande,,
12088,36754,32.299335,-87.4355,352,America/Chicago,Valley Grande,,
12089,36756,32.299335,-87.4355,5483,America/Chicago,Valley Grande,AL,city
12090,36758,32.299335,-87.4355,1730,America/Chicago,Valley Grande,,
12091,36759,32.299335,-87.4355,1651,America/Chicago,Valley Grande,,
12092,36761,32.299335,-87.4355,869,America/Chicago,Valley Grande,,
12093,36763,32.299335,-87.4355,157,America/Chicago,Valley Grande,AL,town
